writer_id,writer_name
9025,George Eastman
9026,Derren Nesbitt
9027,Al Adamson
9028,Moshé Mizrahi
9029,William Girdler
9030,J. Patrick Kelly III
9031,David Adnopoz
9032,Juan Luis Buñuel
9033,Pierre-Jean Maintigneux
9034,Carlo Veo
9035,Pietro Aretino
9036,Kevin Laffan
9037,Anthony Harris
9038,Goli Taraghi
9039,J.E. Franklin
9040,Robert Shearer
9041,H.R. Christian
9042,Joan Torres
9043,Raymond Koenig
9044,Dave Freeman
9045,William A. Bairn
9046,Edward Dmytryk
9047,Gretl Löwinger
9048,Christine Lembach
9049,Usilai Somanathan
9050,Ben L. Reitman
9051,Joe Van Rodgers
9052,Ernest Kinoy
9053,Alvin L. Fast
9054,Joe Masteroff
9055,Jeremy Larner
9056,Peter Maas
9057,José Emilio Pacheco
9058,Arturo Ripstein
9059,Jorge Grau
9060,Paul Magwood
9061,John Sacret Young
9062,Keith Leonard
9063,Paul Glickler
9064,Richard Lerner
9065,Francesco Barilli
9066,Leon Prochnik
9067,Robert Marasco
9068,Bob Clark
9069,David Weisman
9070,Nico
9071,Gheorghe Vitanidis
9072,Bill Norton
9073,Barry Pollack
9074,Joe Cranston
9075,William Dale Jennings
9076,Peter Spenceley
9077,Jonathan Rumbold
9078,Julian C. May
9079,James Bonnet
9080,Dick Richards
9081,Kenn Riche
9082,Vernon P. Becker
9083,John A. Bushelman
9084,Terrence Malick
9085,Douglas Crichton
9086,Alan Ormsby
9087,Ceri Jones
9088,Gary Sherman
9089,R.L. Grove
9090,Renato Polselli
9091,James Dickey
9092,Rino Di Silvestro
9093,Jack Lyons
9094,William Hersey
9095,Tony Sawyer
9096,Michael C. Healy
9097,Charles Moss
9098,Stan Dragoti
9099,Mike Raven
9100,Frank Ray Perilli
9101,Kit Pedler
9102,Gerry Davis
9103,Robert Fuest
9104,Carlos Illescas
9105,Juan López Moctezuma
9106,Don Houghton
9107,Renzo Genta
9108,Paul Zindel
9109,Brigitte Gros
9110,Stephen Coulter
9111,Frank Q. Dobbs
9112,David S. Cass Sr.
9113,Robert Freeman
9114,Mona Lott
9115,David Reuben
9116,George Robertson
9117,Gino Mordini
9118,Michael Syson
9119,George Calinescu
9120,Ioan Grigorescu
9121,Jimmy Garrett
9122,Oscar Williams
9123,Luigi Russo
9124,Vittorio De Sisti
9125,Michael Benveniste
9126,Miller Drake
9127,Orsolya Székely
9128,Esquilo
9129,Ralph Bakshi
9130,Robert Crumb
9131,Robert Hutchison
9132,Daniel Cady
9133,Jack Matcha
9134,Armando Crispino
9135,John Singer
9136,Jordan Crittenden
9137,Walter Hill
9138,Larry Bischof
9139,Gloria Goldsmith
9140,Mario Puzo
9141,Alan J. Dachman
9142,Kazuo Koike
9143,Takeshi Kanda
9144,Javier Aguirre
9145,Alberto S. Insúa
9146,David Chase
9147,Neville Smith
9148,Mohsen Zayed
9149,Charles Eric Johnson
9150,Ian Quicke
9151,Bob Richards
9152,Yan Ho
9153,Bruce Jay Friedman
9154,John Hallowell
9155,Steve Ihnat
9156,Stephen Lodge
9157,E.A. Charles
9158,Philippe Labro
9159,Jacques Lanzmann
9160,Geoff Brown
9161,Susannah York
9162,Judy J. Kushner
9163,Robert Jahn
9164,Chiem van Houweninge
9165,Rob du Mee
9166,Eduardo Escorel
9167,Tomas Antonio Gonzaga
9168,Ed Adlum
9169,Ed Kelleher
9170,Jacques Champeaux
9171,Vardis Fisher
9172,Raymond W. Thorp
9173,Gerald Herman
9174,Robert Irving
9175,Peter Skerl
9176,Gianni Martucci
9177,Jeb Rosebrook
9178,Thomas Rickman
9179,Mahmoud Dowlatabadi
9180,Jacob Brackman
9181,David Seltzer
9182,Nikolai Haitov
9183,Goseki Kojima
9184,Shu Mei Chin
9185,Risto Jarva
9186,Jussi Kylätasku
9187,Chris Clark
9188,Suzanne De Passe
9189,Wes Craven
9190,James Bellah
9191,Martin Goldman
9192,Alfredo Leone
9193,Hans-Jürgen Syberberg
9194,Károly Makk
9195,János Tóth
9196,Barbara Alberti
9197,Ghassan Kanafani
9198,Tewfik Saleh
9199,Feng Huang
9200,Charlton Heston
9201,Jacques Benoit
9202,Lonne Elder III
9203,Raymond Cistheri
9204,Bruce Lee
9205,Prem Manek
9206,Arik Einstein
9207,Uri Zohar
9208,Carlo Alberto Alfieri
9209,Terry Kingsley-Smith
9210,Raúl Artigot
9211,Juan Cueto
9212,Claudio Bernabei
9213,Joe D'Amato
9214,Bill Douglas
9215,Stewart Raffill
9216,Akhmed Abu-Bakar
9217,Gail March
9218,Gordon Honeycombe
9219,Joseph Wambaugh
9220,Tissa Abeysekera
9221,Danny Opatoshu
9222,Kerry Magness
9223,Andrew Meyer
9224,Don Holliday
9225,J.J. Milane
9226,José Truchado
9227,Mario A. Zacarías
9228,Brian Hayles
9229,John Blackburn
9230,Maurice Pialat
9231,Robert L. King
9232,Ion Agârbiceanu
9233,Dan Pita
9234,Vilhelm Moberg
9235,Kenneth Tynan
9236,Rebecca Morris
9237,José Luis Merino
9238,Gabriel Moreno Burgos
9239,Oja Kodar
9240,Tom Tryon
9241,Vicente Sanches
9242,Don Carpenter
9243,Andrew Birkin
9244,Richard Finder
9245,J.P.S. Brown
9246,Alan Rudolph
9247,Philip Kearney
9248,Les Rendelstein
9249,Menis Koumantareas
9250,Pantelis Voulgaris
9251,Xavière
9252,Richard Bohringer
9253,Mario Moroni
9254,Charles Ross
9255,A.D.G.
9256,Philip Friedman
9257,Dan Kleinman
9258,Carlos Castañón
9259,Gordon Pinsent
9260,Hubert Frank
9261,Emilio Martínez Lázaro
9262,Claude Agostini
9263,Vincenzo Labella
9264,Christopher Logue
9265,H.S. Ede
9266,George W.S. Trow
9267,Michael O'Donoghue
9268,Tankred Dorst
9269,Ursula Ehler
9270,Nino Longobardi
9271,Win Wells
9272,Rafael Sánchez Campoy
9273,John Knowles
9274,Fred Segal
9275,Sergio Pastore
9276,Juan Gallardo Muñoz
9277,Julio Pérez Tabernero
9278,Kei Kumai
9279,Guanzhong Luo
9280,Mirta Arlt
9281,Roberto Arlt
9282,Laurence Henderson
9283,Curtis Brown Taylor
9284,James E. Lowe
9285,Stanley R. Greenberg
9286,David Harper
9287,Don Williams
9288,W.D. Richter
9289,Jeffrey Bloom
9290,Richard Gallagher
9291,Fridrikh Gorenshteyn
9292,William H. Armstrong
9293,Arthur Roberson
9294,Margarethe von Trotta
9295,John Nathan
9296,Phillip Fenty
9297,R.Z. Samuel
9298,Al Feldstein
9299,Marcello Danon
9300,Wolfgang Ebeling
9301,Rolf Römer
9302,Francis Mankiewicz
9303,Allen Actor
9304,Lane Slate
9305,Yi-Chung Hua
9306,Michel Régnier
9307,S.J. Wilson
9308,Algis Budrys
9309,Arnaldo Jabor
9310,Gérard Sire
9311,Jean Yanne
9312,Jean-Pierre Gorin
9313,Raymundo Gleyzer
9314,Álvaro Melián
9315,Mario Bianchi
9316,Per Berglund
9317,Åke Holmberg
9318,Jerome Small
9319,Dominique Fabre
9320,Jean-Louis Trintignant
9321,Howard R. Cohen
9322,Vernon Zimmerman
9323,Ti Tang
9324,Eddie Braben
9325,Anne Richardson Roiphe
9326,Reid Buckley
9327,Vasilica Istrate
9328,Chris Kazan
9329,Perio Regnoli
9330,Obrad Gluscevic
9331,Stjepan Perovic
9332,Guerdon Trueblood
9333,Stanislaw Wyspianski
9334,Laurence Moody
9335,Hal Borland
9336,Budd Robinson
9337,David Hoover
9338,Jack Higgins
9339,Winston Churchill
9340,Frank De Felitta
9341,Viktor Merezhko
9342,Mikhail Nozhkin
9343,Lev Potyomkin
9344,Jacques Champreux
9345,Sid Caesar
9346,Willy Fritsch
9347,Claudia Salter
9348,Alfio Valdarnini
9349,Veith von Fürstenberg
9350,George Malko
9351,Jesús R. Folgar
9352,Alan Hopgood
9353,Yang Chiang
9354,Gloria Katz
9355,Shashi Bhushan
9356,Madan Joshi
9357,David Case
9358,Torgny Wickman
9359,Gojko Mitic
9360,Naser Taghvai
9361,Francesco Mazzei
9362,Marcello Aliprandi
9363,Jean-Claude Tramont
9364,Christina Beers
9365,Laurence Beers
9366,Josyane Gibert
9367,Bekir Yildiz
9368,Guido Crepax
9369,Eddie Egan
9370,Mark Harris
9371,Kin Platt
9372,Rachel Fabien
9373,Yerech Guber
9374,Nicolas Freeling
9375,Hugh Brody
9376,Frank R. Saletri
9377,Jeff Lieberman
9378,Ernest Pintoff
9379,Jean-Paul Clébert
9380,Alexander Thynne
9381,Chuck Vincent
9382,J.G. Patterson Jr.
9383,Vlatko Gilic
9384,Peter McCurtin
9385,Bob Homel
9386,Kenneth Ross
9387,Lee Hoffman
9388,Alfonso Arau
9389,Juan de la Cabada
9390,Giuseppe Rosati
9391,Bryan Gindoff
9392,Robert Sandler
9393,Paolo Daniele
9394,Marius Mattei
9395,Mark Smith
9396,Toni Sbert
9397,Will Stanton
9398,Joël Séria
9399,Darryl Ponicsan
9400,Enzo Ungari
9401,Max Julien
9402,Sheldon Keller
9403,Paul McCollough
9404,Eugen Burada
9405,Vintilä Corbul
9406,René Gainville
9407,Sergio Martino
9408,Elisabeth Ledu de Nesle
9409,Ricardo Ferrer
9410,Lois Gibson
9411,Matija Mejak
9412,Ivan Tavcar
9413,Alan Alch
9414,Jack Kaplan
9415,John Carpenter
9416,Dan O'Bannon
9417,Frederick Forsyth
9418,Antonio Calenda
9419,Edward Albee
9420,Jean Pierre Lefebvre
9421,Charles Isaacs
9422,John Milius
9423,Jack Richesin
9424,Pam Eddy
9425,Christopher Hampton
9426,Christopher Trumbo
9427,Tim Pope
9428,Sal Ponti
9429,Jacques Rozier
9430,Alain Raygot
9431,Vijayadan Detha
9432,E.B. White
9433,Lan Shu
9434,Robert Boris
9435,Rafael Moreno Alba
9436,Michael Allin
9437,Ángel Fernández Santos
9438,Víctor Erice
9439,Donald Freed
9440,Charlie L. Russell
9441,George V. Higgins
9442,Robin Clarke
9443,Raymond Christodoulou
9444,E.L. Konigsburg
9445,Tarô Bonten
9446,Masahiro Kakefuda
9447,Dagmar Hirtz
9448,Keith Lorenz
9449,Joel M. Reed
9450,Joseph Van Winkle
9451,Philip M. Breen
9452,Stephen Weeks
9453,Lütfi Akad
9454,Mark Miller
9455,David Greene
9456,John-Michael Tebelak
9457,Jun Fukuda
9458,Howard Friedlander
9459,Ed Spielman
9460,Johnny Cash
9461,Larry Murray
9462,José Luis Garci
9463,Claude Zidi
9464,Georges Beller
9465,Sébastien Roulet
9466,Robert Clouse
9467,Perry Henzell
9468,Trevor D. Rhone
9469,Michael Werner
9470,Ted Cassidy
9471,José Luis Borau
9472,Antonio Drove
9473,Ian Thorne
9474,Leo Garen
9475,David M. Wolf
9476,Gerhardt Boldt
9477,Antony Balch
9478,Alan Watson
9479,Christopher Penfold
9480,Yuen Chor
9481,Marc Marais
9482,John Brason
9483,Thomas Quinn Curtiss
9484,Nicholas Meyer
9485,Michel Viala
9486,Claude Goretta
9487,Vladlen Bakhnov
9488,Gilles Richer
9489,Arthur Barron
9490,Norman Jewison
9491,Koichi Iiboshi
9492,Kazuo Kasahara
9493,Eduardo Gutiérrez
9494,Jack Deerson
9495,Minoru Betsuyaku
9496,Anne Hébert
9497,Bud Shrake
9498,Ferenc Móra
9499,Marianne Szemes
9500,Kôji Kamoda
9501,Tatsumi Kumashiro
9502,Marino Onorati
9503,Harold Clements
9504,Veikko Huovinen
9505,Seppo Huunonen
9506,Nils Malmros
9507,Tom Wolfe
9508,Michael Moorcock
9509,Stephen Sondheim
9510,Anthony Perkins
9511,Per Wahlöö
9512,Heiner Carow
9513,Anne Pfeuffer
9514,Richard Blackburn
9515,Robert Fern
9516,Bernt Engelmann
9517,Jutta Gruendel
9518,Florian Vollmer
9519,Vera Kreker
9520,Luke Moberly
9521,Philip Weidling
9522,Mieko Koyamauchi
9523,Brian Phelan
9524,Sue Grafton
9525,Nic Bal
9526,André Kuyten
9527,Nikolai van der Heyde
9528,Jack Rosenthal
9529,Robert J. Poole
9530,Desmond Bagley
9531,Vittorio Caprioli
9532,Robert Lamoureux
9533,Marilyn Durham
9534,Shuntarô Tanikawa
9535,Gabriel Dell
9536,Alberto Cardone
9537,Mardik Martin
9538,Lise Nørgaard
9539,Nicole Guettard
9540,Arthur Lamothe
9541,Percival Rubens
9542,George Harding
9543,Luisa-María Linares
9544,Juan Bosch
9545,Robert D. Weinbach
9546,Rinus Ferdinandusse
9547,Biresh Chatterjee
9548,Andrew Lytle
9549,Tony Williamson
9550,Jerald Cormier
9551,Roman Valenti
9552,Lawrence Block
9553,Sakyo Komatsu
9554,Takeo Kaneko
9555,Sadao Nakajima
9556,John Gale
9557,Hermógenes Sáinz
9558,Zdenek Podskalský
9559,Jaroslav Vrchlický
9560,Aeschylus
9561,Marc Norman
9562,Walter Püschel
9563,Enrique Lafourcade
9564,John Jay Osborn Jr.
9565,Jordi Gigó
9566,Marc Lawrence
9567,Alain Petit
9568,Stefan Wul
9569,Roland Topor
9570,Mark Damon
9571,Maurizio Amati
9572,B.W. Sandefur
9573,Jacek Fedorowicz
9574,Larry G. Brown
9575,Walter Dallenbach
9576,Robert Schlitt
9577,John Buell
9578,Roland Perrot
9579,Robert Katz
9580,Juan Fortuny
9581,Marius Lesoeur
9582,Edward Mannix
9583,Eugène Ionesco
9584,Julian Barry
9585,Ken Anderson
9586,Otfried Preußler
9587,Gustav Ehmck
9588,Iván Mándy
9589,Zsuzsa Tóth
9590,Daniel C. Striepeke
9591,Bruno Schulz
9592,Brand Bell
9593,Rafael Romero Marchent
9594,Jorge Barragán
9595,Sudhendu Roy
9596,Steve Shagan
9597,Goffredo Fofi
9598,Kirk Douglas
9599,Garry Michael White
9600,David W. Rintels
9601,Larry Alexander
9602,Marc B. Ray
9603,Valentino Bompiani
9604,Albert Ruben
9605,Tom Alderman
9606,Barry Beckerman
9607,Theodore Taylor
9608,Hank Fine
9609,Hermann Hesse
9610,Theodore Gershuny
9611,Jeffrey Konvitz
9612,Harlan Asquith
9613,William Mayo
9614,Louisa Rose
9615,Marshall Brickman
9616,James B. Harris
9617,Harold Stone
9618,Larry G. Spangler
9619,Harry Harrison
9620,Sam Greenlee
9621,Melvin Clay
9622,Leon Mirell
9623,David S. Ward
9624,John H. Burrows
9625,Alex Haley
9626,Ron O'Neal
9627,Whitney Ellsworth
9628,Georg Althammer
9629,John Arnoldy
9630,Robert Easter
9631,Abbas Kiarostami
9632,Amir Naderi
9633,Jennifer Jayne
9634,Mohammad Reza Aslani
9635,Hao Ho
9636,James Barnett
9637,Ray Connolly
9638,Peter Lewis
9639,Terrence Lore Smith
9640,Donald W. Thompson
9641,Russell S. Doughten Jr.
9642,John Woo
9643,Pat Tourret
9644,Advaita Malla Burman
9645,Robert B. Sherman
9646,Djibril Diop Mambéty
9647,Natalie Perrey
9648,Edward Harper
9649,Roger Curel
9650,Rosemarie Fendel
9651,Alfred Kubin
9652,Robert Beck
9653,A. Neuberg
9654,Earl Barton
9655,Robin Chapman
9656,Jan Wolkers
9657,Richard De Roy
9658,Luca Karall
9659,Mario Mariani
9660,Jean-Claude Brialy
9661,Dylan Thomas
9662,Leonid Bykov
9663,Yevgeni Onopriyenko
9664,William M. Gaines
9665,Richard Lortz
9666,Wladyslaw Slesicki
9667,Stephen Downing
9668,Richard L. Bare
9669,Roland Starke
9670,Lou Whitehill
9671,Robert Vincent O'Neil
9672,Eugene Gump
9673,Azadeh Abbasifar
9674,Omid Roohani
9675,Peter Neal
9676,Chung Wang
9677,James Dixon
9678,Michal Choromanski
9679,Wolfgang Schleif
9680,Kurt Raab
9681,Gerald A. Browne
9682,Awtar Krishna Kaul
9683,Gordon Cornell Layne
9684,Ruth Wolff
9685,Don Ingalls
9686,Ikko Shimizu
9687,Robert Getchell
9688,Luciano Salce
9689,Tim Burstall
9690,Enzo Mancini
9691,Francisco Santos
9692,Günter Vaessen
9693,Shyam Benegal
9694,Satyadev Dubey
9695,Marcella Mariani
9696,Gianluigi Calderone
9697,Alessandro Parenzo
9698,Karl-Heinz Helms-Liesenhoff
9699,Ebrahim Golestan
9700,Renato Romano
9701,Bruno Fontana
9702,Giuseppe Bennati
9703,Alla Akhundova
9704,Lou Shaw
9705,John Whedon
9706,Robert Franklin Leslie
9707,Michael Winder
9708,Alois Brummer
9709,Jules Michelet
9710,Narendra Bedi
9711,Jayant Dharmadhikari
9712,Joe Camp
9713,Benny Hill
9714,Ovidio G. Assonitis
9715,Antonio Troiso
9716,Jean Bouchaud
9717,Jean-Paul Farré
9718,Frances Doel
9719,Fred Weintraub
9720,Roy Moore
9721,Mark Haggard
9722,Jim Martin
9723,John Evans
9724,Warren Hamilton Jr.
9725,Mikel Angel
9726,Clive Egleton
9727,Norman Steinberg
9728,Charles B. Pierce
9729,Earl E. Smith
9730,Luis Pico Estrada
9731,Gordon T. Dawson
9732,Hsin-Yi Chang
9733,Hua Chen
9734,Ron Batron
9735,Ron Turbeville
9736,Simon Gray
9737,Jack Jacquine
9738,Joseph Walsh
9739,Robin Gough
9740,Alan Holleb
9741,Lawrie Wyman
9742,Richard M. Bluel
9743,Bob Peete
9744,Arthur Marks
9745,Jacques Lourcelles
9746,Pascal Thomas
9747,Adriano Asti
9748,Nikos Panayotopoulos
9749,Costas Vrettakos
9750,Paul Hunt
9751,Charles Willeford
9752,Alan Paz
9753,Alan Birkinshaw
9754,Christopher Wood
9755,Pat Conroy
9756,Nicholas Gage
9757,Daryl Henry
9758,Juliet Berto
9759,Dominique Labourier
9760,Jan Verstappen
9761,Ed Brennan
9762,Dick Francis
9763,Philip Levene
9764,Brian Garfield
9765,Judd Bernard
9766,Dylan Jones
9767,Antonio Santean
9768,Jacques Doillon
9769,Philippe Defrance
9770,Shafiq Ansari
9771,Robin Lee Graham
9772,Derek Gill
9773,Arne Elsholtz
9774,Miklós Markos
9775,Beppe Wolgers
9776,Jean-Pierre Bastid
9777,George Fox
9778,Sonny Carson
9779,Fred Hudson
9780,Theodor Fontane
9781,Horst Bosetzky
9782,Emmanuelle Arsan
9783,Noël Simsolo
9784,Paul Vecchiali
9785,Enid Blyton
9786,Katrine Hedman
9787,Raniero di Giovanbattista
9788,Sergio Tau
9789,Ferdinando De Leone
9790,Mario Mancini
9791,James Toback
9792,Jacques Poulin
9793,Alain Dostie
9794,George Feifer
9795,Royce D. Applegate
9796,Wilbur Smith
9797,Sylvia Schneble
9798,H.B. Halicki
9799,Joe Gannon
9800,Shep Gordon
9801,Bill Kerby
9802,Lane Sarasohn
9803,Ken Shapiro
9804,Michael Hui
9805,Tin-Chi Lau
9806,Josh Greenfeld
9807,Toon Kortooms
9808,Felix Thijssen
9809,Masahiro Shinoda
9810,Taeko Tomioka
9811,Howard Kaminsky
9812,Bennett Sims
9813,W. Henry Smith
9814,Joseph A. Alvarez
9815,Jim McBride
9816,John Grissmer
9817,Jean-Marie Pélissié
9818,Thomas J. Kelly
9819,David McGillivray
9820,Mildred Pares
9821,Ryszard Filipski
9822,Bohdan Poreba
9823,John D'Amato
9824,Thomas Matthiesen
9825,Michel Tremblay
9826,André Brassard
9827,Jonah Royston
9828,John C.W. Saxton
9829,Andrei Blaier
9830,Edgar Reitz
9831,Terry Bourke
9832,Barry Levinson
9833,Jonathan Lynn
9834,Barbara J. Rebane
9835,Andrea Barbato
9836,Emidio Greco
9837,Ladislav Smoljak
9838,Zdenek Sverák
9839,Andrzej Kondratiuk
9840,Zdzislaw Maklakiewicz
9841,Petr Markov
9842,Jurek Becker
9843,Chantal Akerman
9844,Eric De Kuyper
9845,István Dárday
9846,György Pethö
9847,Stjepan Seselj
9848,Yi Hsun Cheng
9849,Satish Bhatnagar
9850,Haim Hefer
9851,George Arthur Bloom
9852,Aziz Quaisi
9853,Patrick Modiano
9854,William Richert
9855,Franz Marischka
9856,Gunter Otto
9857,Wolfgang Bauer
9858,Judith Rascoe
9859,Alva Ruben
9860,Bernhard Sinkel
9861,David Halliwell
9862,Derek Woodward
9863,Tracy Keenan Wynn
9864,Al Ruddy
9865,Stephen Verona
9866,Gayle Gleckler
9867,Rex Bromfield
9868,Stephen J. Friedman
9869,Luciano Ercoli
9870,Barth Jules Sussman
9871,Miguel de Echarri
9872,Pirjo Honkasalo
9873,Rauni Mollberg
9874,Max Baer Jr.
9875,Ken Levison
9876,Philip Norman
9877,Jerome Lawrence
9878,Robert E. Lee
9879,Johnnie Mortimer
9880,Brian Cooke
9881,Jos Stelling
9882,Akio Ido
9883,Augusto Giustozzi
9884,José A. Martínez Suárez
9885,David Anthony
9886,Juliane Koepcke
9887,Giuseppe Maria Scotese
9888,Mort Lachman
9889,Gy Waldron
9890,Alan Gadney
9891,Arnold Schönberg
9892,Hassan Rafi'i
9893,Michel Fabre
9894,Christopher Frank
9895,Roger Blondel
9896,Pancho Kohner
9897,Grzegorz Królikiewicz
9898,Antonietta Malzieri
9899,Juan Carlos Chiappe
9900,Sergiu Nicolaescu
9901,Anthony Wilson
9902,Jerzy Dobrowolski
9903,Fred Halliday
9904,Eric Monte
9905,Esben Høilund Carlsen
9906,Torben Nielsen
9907,Michel de Nostredame
9908,Ben Gotô
9909,Henrik Scharling
9910,Jeremy Lloyd
9911,Mario Fanelli
9912,Andrey Smirnov
9913,Dragan Markovic
9914,Sinisa Pavic
9915,Jane Stanton Hitchcock
9916,John Flynn
9917,Les Rose
9918,Barry Pearson
9919,Mario Mercier
9920,David Giler
9921,Howard Berk
9922,Stole Jankovic
9923,Charlotte Dubreuil
9924,Fernando Ayala
9925,Osvaldo Bayer
9926,György Révész
9927,Antal Szerb
9928,Robert Hutton
9929,David Bowen
9930,Roland Duval
9931,Karel Zeman
9932,Ettore Sanzò
9933,Mario Bregni
9934,Gianfranco Calligarich
9935,Adam Kersten
9936,Ivo Bresan
9937,Kausalya Devi Koduri
9938,Aleksandr Gelman
9939,Leila Buongiorno
9940,Anthony La Penna
9941,Bertrand Tavernier
9942,Mario Imperoli
9943,Manu Bhandari
9944,Basu Chatterjee
9945,David Kidd
9946,Juan Carlos Gené
9947,Martha Mercader
9948,Joseph Strick
9949,Evgeniy Grigorev
9950,Manoj Kumar
9951,Gérard Chartreux
9952,Torgny Anderberg
9953,Stig Ossian Ericson
9954,Nozar Azadi
9955,Harry Corner
9956,H. Franco Moon
9957,Michael Barry
9958,Francis Ryck
9959,James H. Kay
9960,Oliver Stone
9961,Yilmaz Tümtürk
9962,Ranald Graham
9963,Bahman Farmanara
9964,Houshang Golshiri
9965,Kazuo Kamimura
9966,Carlo Giuffrè
9967,Bo Hermansson
9968,Joseph Ruben
9969,Craig Kusaba
9970,James Keach
9971,James Polakof
9972,Hridayesh Pandey
9973,Joshua Smith
9974,Sun Ra
9975,Pino Boller
9976,Dardano Sacchetti
9977,Mircea Dragan
9978,Constantin Mitru
9979,Aleksandr Aleksandrov
9980,Sergey Solovev
9981,Sandy Harbutt
9982,Michael Robinson
9983,Hal Barwood
9984,Matthew Robbins
9985,L.H. Whittemore
9986,Michel Sales
9987,Nikita Mikhalkov
9988,David Wood
9989,Arthur Ransome
9990,France Gallagher
9991,Stanley Miller
9992,László Gyurkó
9993,Robert Benayoun
9994,Sohrab Shahid Saless
9995,G.F. Newman
9996,Evelyn Anthony
9997,Sadegh Chubak
9998,Kim Henkel
9999,Tobe Hooper
10000,Joan Tewkesbury
10001,George MacDonald Fraser
10002,Jerrold L. Ludwig
10003,Bo Arne Vibenius
10004,Lino Brocka
10005,Mario O'Hara
10006,Richard Martin Stern
10007,Thomas N. Scortia
10008,Mario Benedetti
10009,Aída Bortnik
10010,Solange Fasquelle
10011,Paul Deason
10012,Mark L. Lester
10013,J.D. Feigelson
10014,Edgar De Bresson
10015,Marco Pico
10016,Georges Dutter
10017,Richard Wesley
10018,Diana Daubeney
10019,Dominique Garny
10020,John Kupferschmidt
10021,Aldo Grimaldi
10022,Burkhard Driest
10023,Joseph Coencas
10024,Michel Drach
10025,Buddy Ruskin
10026,Patrick Foulk
10027,Wallace C. Bennett
10028,Bill Cleaver
10029,Vera Cleaver
10030,Wilson Rawls
10031,Douglas C. Stewart
10032,James Houston
10033,Ron Cutler
10034,Kafû Nagai
10035,Gene Wilder
10036,Lillian Bos Ross
10037,Yoshi Hattori
10038,Aleksandr Misharin
10039,Wladyslaw Stanislaw Reymont
10040,László Szabó
10041,Thomas McGuane
10042,Kent E. Carroll
10043,Harrison James
10044,Patricio Manns
10045,Fred Williamson
10046,Arthur R. Dubs
10047,Aleksandr Borodyanskiy
10048,Eleanor Lamb
10049,Jean-Patrick Manchette
10050,Tom Scheuer
10051,David O'Malley
10052,Carlo Rivolta
10053,Ambrose Bierce
10054,Antonietta Pizzorno
10055,Dewitt Lee
10056,Jack Lee
10057,José Agustín
10058,Jack M. Bickham
10059,Francesco Cinieri
10060,Ron Kivett
10061,Lee O. Larew
10062,Leonid Leonov
10063,José Régio
10064,Arnold Somkin
10065,Joyce Buñuel
10066,Teodoro Corrà
10067,Stelvio Massi
10068,Dean Reed
10069,Christian Fechner
10070,Yvan Chiffre
10071,Christopher Odin
10072,L.Q. Jones
10073,Michael Butler
10074,Ya-Fu Sun
10075,Bob Ellison
10076,Catherine Breillat
10077,Léo L. Fuchs
10078,Pupi Avati
10079,Barry Downes
10080,Cyril Hare
10081,Edgar Smirnov
10082,Rachid Boudjedra
10083,Tewfik Fares
10084,Upendranath Ganguly
10085,D.N. Mukherjee
10086,Bill Tennant
10087,Martyn Burke
10088,Ronald Fair
10089,Leonard Lamensdorf
10090,Jean-Luc Voulfow
10091,Nick Millard
10092,Mario Gallo
10093,Timotei Ursu
10094,Petru Vintila
10095,Helga Houzer
10096,Ralph De Vito
10097,Nato De Angeles
10098,Gabe Essoe
10099,James Ashton
10100,Prayag Raj
10101,David Paulsen
10102,Howard Kaylan
10103,Robert Ridgely
10104,André Ruellan
10105,Lester Dent
10106,George Pal
10107,Jean-Louis Bertuccelli
10108,P.F. Kluge
10109,Anton Koolhaas
10110,Rade Basic
10111,Jerry Jones
10112,Rudy Ray Moore
10113,Antonis Samarakis
10114,Warren Murphy
10115,Claude Des Olbes
10116,Eric Losfeld
10117,Bob Elia
10118,Jack Anderson
10119,Joe Glass
10120,Russell Braddon
